"Index"	"Med"	"LCI"	"HCI"	"ID"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
"BWDR"	-0.52099886492622	-0.734575087310827	-0.267605633802817	"24H_3_4_2017"	"24H"	"3"	"4"	"2017"	"HI"	"1"
"CHIG"	1.64	0.26775956284153	4	"24H_3_4_2017"	"24H"	"3"	"4"	"2017"	"HI"	"1"
"GNDVI"	0.450549450549451	0.118072289156627	0.666666666666667	"24H_3_4_2017"	"24H"	"3"	"4"	"2017"	"HI"	"1"
"SRATG"	2.64	1.26775956284153	5	"24H_3_4_2017"	"24H"	"3"	"4"	"2017"	"HI"	"1"
"BNDVI"	0.418181818181818	0.172413793103448	0.709090909090909	"24H_3_4_2018"	"24H"	"3"	"4"	"2018"	"HI"	"1"
"BWDR"	-0.608040201005025	-0.751824817518248	-0.259842519685039	"24H_3_4_2018"	"24H"	"3"	"4"	"2018"	"HI"	"1"
"CHIG"	1.16049382716049	0.306666666666667	4.6	"24H_3_4_2018"	"24H"	"3"	"4"	"2018"	"HI"	"1"
"GNDVI"	0.3671875	0.132947976878613	0.696969696969697	"24H_3_4_2018"	"24H"	"3"	"4"	"2018"	"HI"	"1"
"SRATG"	2.16049382716049	1.30666666666667	5.6	"24H_3_4_2018"	"24H"	"3"	"4"	"2018"	"HI"	"1"
"BNDVI"	0.523809523809524	0.226890756302521	0.67487684729064	"24H_3_5_2017"	"24H"	"3"	"5"	"2017"	"HI"	"1"
"BWDR"	-0.515151515151515	-0.726078799249531	-0.32	"24H_3_5_2017"	"24H"	"3"	"5"	"2017"	"HI"	"1"
"CHIG"	1.29	0.261111111111111	3.475	"24H_3_5_2017"	"24H"	"3"	"5"	"2017"	"HI"	"1"
"GNDVI"	0.39209726443769	0.115479115479115	0.634703196347032	"24H_3_5_2017"	"24H"	"3"	"5"	"2017"	"HI"	"1"
"SRATG"	2.29	1.26111111111111	4.475	"24H_3_5_2017"	"24H"	"3"	"5"	"2017"	"HI"	"1"
"BNDVI"	0.406698564593301	0.153465346534653	0.704347826086957	"24H_3_5_2018"	"24H"	"3"	"5"	"2018"	"HI"	"1"
"BWDR"	-0.616688396349413	-0.760164693772517	-0.26865671641791	"24H_3_5_2018"	"24H"	"3"	"5"	"2018"	"HI"	"1"
"CHIG"	1.1566265060241	0.261780104712042	4.8125	"24H_3_5_2018"	"24H"	"3"	"5"	"2018"	"HI"	"1"
"GNDVI"	0.366412213740458	0.115740740740741	0.706422018348624	"24H_3_5_2018"	"24H"	"3"	"5"	"2018"	"HI"	"1"
"SRATG"	2.1566265060241	1.26178010471204	5.8125	"24H_3_5_2018"	"24H"	"3"	"5"	"2018"	"HI"	"1"
"BNDVI"	0.394160583941606	-0.106280193236715	0.631578947368421	"24H_4_1_2017"	"24H"	"4"	"1"	"2017"	"NO"	"2"
"BWDR"	-0.625857002938296	-0.850505050505051	-0.386138613861386	"24H_4_1_2017"	"24H"	"4"	"1"	"2017"	"NO"	"2"
"CHIG"	1.09473684210526	-0.106280193236715	3.66666666666667	"24H_4_1_2017"	"24H"	"4"	"1"	"2017"	"NO"	"2"
"GNDVI"	0.353741496598639	-0.0561224489795918	0.647058823529412	"24H_4_1_2017"	"24H"	"4"	"1"	"2017"	"NO"	"2"
"SRATG"	2.09473684210526	0.893719806763285	4.66666666666667	"24H_4_1_2017"	"24H"	"4"	"1"	"2017"	"NO"	"2"
"BNDVI"	0.515151515151515	0.254237288135593	0.702380952380952	"24H_4_1_2018"	"24H"	"4"	"1"	"2018"	"NO"	"2"
"BWDR"	-0.523809523809524	-0.712062256809339	-0.272264631043257	"24H_4_1_2018"	"24H"	"4"	"1"	"2018"	"NO"	"2"
"CHIG"	2.32307692307692	0.464285714285714	5.6	"24H_4_1_2018"	"24H"	"4"	"1"	"2018"	"NO"	"2"
"GNDVI"	0.537366548042705	0.188405797101449	0.736842105263158	"24H_4_1_2018"	"24H"	"4"	"1"	"2018"	"NO"	"2"
"SRATG"	3.32307692307692	1.46428571428571	6.6	"24H_4_1_2018"	"24H"	"4"	"1"	"2018"	"NO"	"2"
"BNDVI"	0.405594405594406	-0.100244498777506	0.660714285714286	"24H_4_2_2017"	"24H"	"4"	"2"	"2017"	"NO"	"2"
"BWDR"	-0.617507136060894	-0.848808545603944	-0.342756183745583	"24H_4_2_2017"	"24H"	"4"	"2"	"2017"	"NO"	"2"
"CHIG"	1.13432835820896	-0.1	3.78571428571429	"24H_4_2_2017"	"24H"	"4"	"2"	"2017"	"NO"	"2"
"GNDVI"	0.361904761904762	-0.0526315789473684	0.654320987654321	"24H_4_2_2017"	"24H"	"4"	"2"	"2017"	"NO"	"2"
"SRATG"	2.13432835820896	0.9	4.78571428571429	"24H_4_2_2017"	"24H"	"4"	"2"	"2017"	"NO"	"2"
"BNDVI"	0.545064377682403	0.30835734870317	0.742574257425743	"24H_4_2_2018"	"24H"	"4"	"2"	"2018"	"NO"	"2"
"BWDR"	-0.492957746478873	-0.681850035038542	-0.192660550458716	"24H_4_2_2018"	"24H"	"4"	"2"	"2018"	"NO"	"2"
"CHIG"	2.48076923076923	0.678082191780822	6.54545454545455	"24H_4_2_2018"	"24H"	"4"	"2"	"2018"	"NO"	"2"
"GNDVI"	0.553648068669528	0.253196930946292	0.765957446808511	"24H_4_2_2018"	"24H"	"4"	"2"	"2018"	"NO"	"2"
"SRATG"	3.48076923076923	1.67808219178082	7.54545454545455	"24H_4_2_2018"	"24H"	"4"	"2"	"2018"	"NO"	"2"
"BNDVI"	0.401574803149606	-0.0717488789237668	0.64367816091954	"24H_4_3_2017"	"24H"	"4"	"3"	"2017"	"NO"	"2"
"BWDR"	-0.62046908315565	-0.840585290720062	-0.368653421633554	"24H_4_3_2017"	"24H"	"4"	"3"	"2017"	"NO"	"2"
"CHIG"	1.04545454545455	-0.073170731707317	3.25809438470725	"24H_4_3_2017"	"24H"	"4"	"3"	"2017"	"NO"	"2"
"GNDVI"	0.343283582089552	-0.0379746835443038	0.619634062040954	"24H_4_3_2017"	"24H"	"4"	"3"	"2017"	"NO"	"2"
"SRATG"	2.04545454545455	0.926829268292683	4.25809438470725	"24H_4_3_2017"	"24H"	"4"	"3"	"2017"	"NO"	"2"
"BNDVI"	0.521531100478469	0.269521410579345	0.731707317073171	"24H_4_3_2018"	"24H"	"4"	"3"	"2018"	"NO"	"2"
"BWDR"	-0.517450682852807	-0.703877790834313	-0.215469613259668	"24H_4_3_2018"	"24H"	"4"	"3"	"2018"	"NO"	"2"
"CHIG"	2.32352941176471	0.536144578313253	5.68181818181818	"24H_4_3_2018"	"24H"	"4"	"3"	"2018"	"NO"	"2"
"GNDVI"	0.537414965986395	0.211401425178147	0.739644970414201	"24H_4_3_2018"	"24H"	"4"	"3"	"2018"	"NO"	"2"
"SRATG"	3.32352941176471	1.53614457831325	6.68181818181818	"24H_4_3_2018"	"24H"	"4"	"3"	"2018"	"NO"	"2"
"BNDVI"	0.393103448275862	0.101511879049676	0.634146341463415	"24H_4_4_2017"	"24H"	"4"	"4"	"2017"	"NO"	"2"
"BWDR"	-0.626617375231054	-0.781584582441114	-0.382488479262673	"24H_4_4_2017"	"24H"	"4"	"4"	"2017"	"NO"	"2"
"CHIG"	1.09183673469388	0.139423076923077	3.55555555555556	"24H_4_4_2017"	"24H"	"4"	"4"	"2017"	"NO"	"2"
"GNDVI"	0.353135313531353	0.0651685393258427	0.64	"24H_4_4_2017"	"24H"	"4"	"4"	"2017"	"NO"	"2"
"SRATG"	2.09183673469388	1.13942307692308	4.55555555555556	"24H_4_4_2017"	"24H"	"4"	"4"	"2017"	"NO"	"2"
"BNDVI"	0.525423728813559	0.289972899728997	0.638766519823789	"24H_4_4_2018"	"24H"	"4"	"4"	"2018"	"NO"	"2"
"BWDR"	-0.513513513513513	-0.69250645994832	-0.375838926174497	"24H_4_4_2018"	"24H"	"4"	"4"	"2018"	"NO"	"2"
"CHIG"	2.53448275862069	0.645161290322581	4.19354838709677	"24H_4_4_2018"	"24H"	"4"	"4"	"2018"	"NO"	"2"
"GNDVI"	0.55893536121673	0.24390243902439	0.677083333333333	"24H_4_4_2018"	"24H"	"4"	"4"	"2018"	"NO"	"2"
"SRATG"	3.53448275862069	1.64516129032258	5.19354838709677	"24H_4_4_2018"	"24H"	"4"	"4"	"2018"	"NO"	"2"
"BNDVI"	0.426966292134831	0.115555555555556	0.684931506849315	"24H_4_5_2017"	"24H"	"4"	"5"	"2017"	"NO"	"2"
"BWDR"	-0.601255886970173	-0.77599286033021	-0.303116147308782	"24H_4_5_2017"	"24H"	"4"	"5"	"2017"	"NO"	"2"
"CHIG"	1.19587628865979	0.147783251231527	3.71428571428571	"24H_4_5_2017"	"24H"	"4"	"5"	"2017"	"NO"	"2"
"GNDVI"	0.374193548387097	0.0688073394495413	0.65	"24H_4_5_2017"	"24H"	"4"	"5"	"2017"	"NO"	"2"
"SRATG"	2.19587628865979	1.14778325123153	4.71428571428571	"24H_4_5_2017"	"24H"	"4"	"5"	"2017"	"NO"	"2"
"BNDVI"	0.52	0.240875912408759	0.744362990810356	"24H_4_5_2018"	"24H"	"4"	"5"	"2018"	"NO"	"2"
"BWDR"	-0.518987341772152	-0.71900826446281	-0.188806671364817	"24H_4_5_2018"	"24H"	"4"	"5"	"2018"	"NO"	"2"
"CHIG"	2.1044776119403	0.45398773006135	6.1304347826087	"24H_4_5_2018"	"24H"	"4"	"5"	"2018"	"NO"	"2"
"GNDVI"	0.512727272727273	0.185	0.754010695187166	"24H_4_5_2018"	"24H"	"4"	"5"	"2018"	"NO"	"2"
"SRATG"	3.1044776119403	1.45398773006135	7.1304347826087	"24H_4_5_2018"	"24H"	"4"	"5"	"2018"	"NO"	"2"
"BNDVI"	0.359605911330049	0.0897435897435897	0.589285714285714	"24H_5_1_2017"	"24H"	"5"	"1"	"2017"	"LO"	"2"
"BWDR"	-0.649746192893401	-0.786163522012579	-0.442006269592477	"24H_5_1_2017"	"24H"	"5"	"1"	"2017"	"LO"	"2"
"CHIG"	0.98780487804878	0.128318584070797	2.94736842105263	"24H_5_1_2017"	"24H"	"5"	"1"	"2017"	"LO"	"2"
"GNDVI"	0.330612244897959	0.0602910602910603	0.595744680851064	"24H_5_1_2017"	"24H"	"5"	"1"	"2017"	"LO"	"2"
"SRATG"	1.98780487804878	1.1283185840708	3.94736842105263	"24H_5_1_2017"	"24H"	"5"	"1"	"2017"	"LO"	"2"
"BNDVI"	0.520295202952029	0.230337078651685	0.699115044247788	"24H_5_1_2018"	"24H"	"5"	"1"	"2018"	"LO"	"2"
"BWDR"	-0.518691588785047	-0.724354940213971	-0.278195488721804	"24H_5_1_2018"	"24H"	"5"	"1"	"2018"	"LO"	"2"
"CHIG"	2.46551724137931	0.490066225165563	5.29411764705882	"24H_5_1_2018"	"24H"	"5"	"1"	"2018"	"LO"	"2"
"GNDVI"	0.552123552123552	0.196808510638298	0.725806451612903	"24H_5_1_2018"	"24H"	"5"	"1"	"2018"	"LO"	"2"
"SRATG"	3.46551724137931	1.49006622516556	6.29411764705882	"24H_5_1_2018"	"24H"	"5"	"1"	"2018"	"LO"	"2"
"BNDVI"	0.353711790393013	0.104212860310421	0.619047619047619	"24H_5_2_2017"	"24H"	"5"	"2"	"2017"	"LO"	"2"
"BWDR"	-0.653631284916201	-0.780520052886734	-0.403508771929825	"24H_5_2_2017"	"24H"	"5"	"2"	"2017"	"LO"	"2"
"CHIG"	0.737864077669903	0.131455399061033	2.75556910569104	"24H_5_2_2017"	"24H"	"5"	"2"	"2017"	"LO"	"2"
"GNDVI"	0.269503546099291	0.0616740088105727	0.579440450515215	"24H_5_2_2017"	"24H"	"5"	"2"	"2017"	"LO"	"2"
"SRATG"	1.7378640776699	1.13145539906103	3.75556910569104	"24H_5_2_2017"	"24H"	"5"	"2"	"2017"	"LO"	"2"
"BNDVI"	0.541218637992832	0.264957264957265	0.74	"24H_5_2_2018"	"24H"	"5"	"2"	"2018"	"LO"	"2"
"BWDR"	-0.497076023391813	-0.706349206349206	-0.19815668202765	"24H_5_2_2018"	"24H"	"5"	"2"	"2018"	"LO"	"2"
"CHIG"	2.3015873015873	0.518987341772152	6.07142857142857	"24H_5_2_2018"	"24H"	"5"	"2"	"2018"	"LO"	"2"
"GNDVI"	0.535055350553506	0.206030150753769	0.752212389380531	"24H_5_2_2018"	"24H"	"5"	"2"	"2018"	"LO"	"2"
"SRATG"	3.3015873015873	1.51898734177215	7.07142857142857	"24H_5_2_2018"	"24H"	"5"	"2"	"2018"	"LO"	"2"
"BNDVI"	0.326891959173513	0.0884353741496599	0.643835616438356	"24H_5_3_2017"	"24H"	"5"	"3"	"2017"	"LO"	"2"
"BWDR"	-0.670663561165905	-0.786666666666667	-0.368421052631579	"24H_5_3_2017"	"24H"	"5"	"3"	"2017"	"LO"	"2"
"CHIG"	0.654545454545455	0.108695652173913	2.57894736842105	"24H_5_3_2017"	"24H"	"5"	"3"	"2017"	"LO"	"2"
"GNDVI"	0.246575342465753	0.0515463917525773	0.563218390804598	"24H_5_3_2017"	"24H"	"5"	"3"	"2017"	"LO"	"2"
"SRATG"	1.65454545454545	1.10869565217391	3.57894736842105	"24H_5_3_2017"	"24H"	"5"	"3"	"2017"	"LO"	"2"
"BNDVI"	0.539094650205761	0.260053619302949	0.753424657534247	"24H_5_3_2018"	"24H"	"5"	"3"	"2018"	"LO"	"2"
"BWDR"	-0.499330655957162	-0.708978328173375	-0.168831168831169	"24H_5_3_2018"	"24H"	"5"	"3"	"2018"	"LO"	"2"
"CHIG"	2.265625	0.520263513513514	6.5625	"24H_5_3_2018"	"24H"	"5"	"3"	"2018"	"LO"	"2"
"GNDVI"	0.531135531135531	0.20643218860377	0.766423357664234	"24H_5_3_2018"	"24H"	"5"	"3"	"2018"	"LO"	"2"
"SRATG"	3.265625	1.52026351351351	7.5625	"24H_5_3_2018"	"24H"	"5"	"3"	"2018"	"LO"	"2"
"BNDVI"	0.350649350649351	0.0874200426439232	0.664233576642336	"24H_5_4_2017"	"24H"	"5"	"4"	"2017"	"LO"	"2"
"BWDR"	-0.655629139072848	-0.78705636743215	-0.337209302325581	"24H_5_4_2017"	"24H"	"5"	"4"	"2017"	"LO"	"2"
"CHIG"	0.709677419354839	0.106145251396648	2.6875	"24H_5_4_2017"	"24H"	"5"	"4"	"2017"	"LO"	"2"
"GNDVI"	0.261904761904762	0.0503978779840849	0.573333333333333	"24H_5_4_2017"	"24H"	"5"	"4"	"2017"	"LO"	"2"
"SRATG"	1.70967741935484	1.10614525139665	3.6875	"24H_5_4_2017"	"24H"	"5"	"4"	"2017"	"LO"	"2"
"BNDVI"	0.538461538461538	0.223404255319149	0.773049645390071	"24H_5_4_2018"	"24H"	"5"	"4"	"2018"	"LO"	"2"
"BWDR"	-0.5	-0.727810650887574	-0.12280701754386	"24H_5_4_2018"	"24H"	"5"	"4"	"2018"	"LO"	"2"
"CHIG"	2.24137931034483	0.378378378378378	6.92857142857143	"24H_5_4_2018"	"24H"	"5"	"4"	"2018"	"LO"	"2"
"GNDVI"	0.528455284552846	0.159090909090909	0.776	"24H_5_4_2018"	"24H"	"5"	"4"	"2018"	"LO"	"2"
"SRATG"	3.24137931034483	1.37837837837838	7.92857142857143	"24H_5_4_2018"	"24H"	"5"	"4"	"2018"	"LO"	"2"
"BNDVI"	0.344594594594595	0.065	0.625	"24H_5_5_2017"	"24H"	"5"	"5"	"2017"	"LO"	"2"
"BWDR"	-0.659538066723695	-0.795487277964474	-0.395348837209302	"24H_5_5_2017"	"24H"	"5"	"5"	"2017"	"LO"	"2"
"CHIG"	0.75	0.0925925925925926	2.93333333333333	"24H_5_5_2017"	"24H"	"5"	"5"	"2017"	"LO"	"2"
"GNDVI"	0.272727272727273	0.0442477876106195	0.594594594594595	"24H_5_5_2017"	"24H"	"5"	"5"	"2017"	"LO"	"2"
"SRATG"	1.75	1.09259259259259	3.93333333333333	"24H_5_5_2017"	"24H"	"5"	"5"	"2017"	"LO"	"2"
"BNDVI"	0.528089887640449	0.207349081364829	0.760683760683761	"24H_5_5_2018"	"24H"	"5"	"5"	"2018"	"LO"	"2"
"BWDR"	-0.510791366906475	-0.735632183908046	-0.152263374485597	"24H_5_5_2018"	"24H"	"5"	"5"	"2018"	"LO"	"2"
"CHIG"	2.16901408450704	0.327272727272727	6.72727272727273	"24H_5_5_2018"	"24H"	"5"	"5"	"2018"	"LO"	"2"
"GNDVI"	0.52027027027027	0.140625	0.770833333333333	"24H_5_5_2018"	"24H"	"5"	"5"	"2018"	"LO"	"2"
"SRATG"	3.16901408450704	1.32727272727273	7.72727272727273	"24H_5_5_2018"	"24H"	"5"	"5"	"2018"	"LO"	"2"
"BNDVI"	0.319148936170213	0.0736842105263158	0.544554455445545	"24H_6_1_2017"	"24H"	"6"	"1"	"2017"	"HI"	"2"
"BWDR"	-0.675392670157068	-0.792260692464358	-0.493506493506493	"24H_6_1_2017"	"24H"	"6"	"1"	"2017"	"HI"	"2"
"CHIG"	0.75	0.0954773869346734	2.15384615384615	"24H_6_1_2017"	"24H"	"6"	"1"	"2017"	"HI"	"2"
"GNDVI"	0.272727272727273	0.0455635491606715	0.518518518518518	"24H_6_1_2017"	"24H"	"6"	"1"	"2017"	"HI"	"2"
"SRATG"	1.75	1.09547738693467	3.15384615384615	"24H_6_1_2017"	"24H"	"6"	"1"	"2017"	"HI"	"2"
"BNDVI"	0.418367346938776	0.138888888888889	0.663865546218487	"24H_6_1_2018"	"24H"	"6"	"1"	"2018"	"HI"	"2"
"BWDR"	-0.607898448519041	-0.766381766381766	-0.337792642140468	"24H_6_1_2018"	"24H"	"6"	"1"	"2018"	"HI"	"2"
"CHIG"	1.56521739130435	0.294444444444445	5.61904761904762	"24H_6_1_2018"	"24H"	"6"	"1"	"2018"	"HI"	"2"
"GNDVI"	0.439024390243902	0.128329297820823	0.7375	"24H_6_1_2018"	"24H"	"6"	"1"	"2018"	"HI"	"2"
"SRATG"	2.56521739130435	1.29444444444444	6.61904761904762	"24H_6_1_2018"	"24H"	"6"	"1"	"2018"	"HI"	"2"
"BNDVI"	0.180428134556575	0.0467289719626168	0.474178403755869	"24H_6_2_2017"	"24H"	"6"	"2"	"2017"	"HI"	"2"
"BWDR"	-0.748206131767776	-0.802120141342756	-0.562064156206416	"24H_6_2_2017"	"24H"	"6"	"2"	"2017"	"HI"	"2"
"CHIG"	0.317647058823529	0.0537190082644627	1.53333333333333	"24H_6_2_2017"	"24H"	"6"	"2"	"2017"	"HI"	"2"
"GNDVI"	0.137055837563452	0.0261569416498994	0.433962264150943	"24H_6_2_2017"	"24H"	"6"	"2"	"2017"	"HI"	"2"
"SRATG"	1.31764705882353	1.05371900826446	2.53333333333333	"24H_6_2_2017"	"24H"	"6"	"2"	"2017"	"HI"	"2"
"BNDVI"	0.454545454545455	0.174683544303797	0.700934579439252	"24H_6_2_2018"	"24H"	"6"	"2"	"2018"	"HI"	"2"
"BWDR"	-0.578947368421053	-0.750805585392052	-0.274900398406374	"24H_6_2_2018"	"24H"	"6"	"2"	"2018"	"HI"	"2"
"CHIG"	1.58666666666667	0.342105263157895	5.73342105263146	"24H_6_2_2018"	"24H"	"6"	"2"	"2018"	"HI"	"2"
"GNDVI"	0.442379182156134	0.146067415730337	0.741382242552189	"24H_6_2_2018"	"24H"	"6"	"2"	"2018"	"HI"	"2"
"SRATG"	2.58666666666667	1.34210526315789	6.73342105263146	"24H_6_2_2018"	"24H"	"6"	"2"	"2018"	"HI"	"2"
"BNDVI"	0.287958115183246	0.0691823899371069	0.5625	"24H_6_3_2017"	"24H"	"6"	"3"	"2017"	"HI"	"2"
"BWDR"	-0.693648816936488	-0.793939393939394	-0.473684210526316	"24H_6_3_2017"	"24H"	"6"	"3"	"2017"	"HI"	"2"
"CHIG"	0.670588235294118	0.1005291005291	2.24137931034483	"24H_6_3_2017"	"24H"	"6"	"3"	"2017"	"HI"	"2"
"GNDVI"	0.251101321585903	0.0478589420654912	0.528455284552846	"24H_6_3_2017"	"24H"	"6"	"3"	"2017"	"HI"	"2"
"SRATG"	1.67058823529412	1.1005291005291	3.24137931034483	"24H_6_3_2017"	"24H"	"6"	"3"	"2017"	"HI"	"2"
"BNDVI"	0.423220973782772	0.143589743589744	0.711864406779661	"24H_6_3_2018"	"24H"	"6"	"3"	"2018"	"HI"	"2"
"BWDR"	-0.604166666666667	-0.764395139989435	-0.254612546125461	"24H_6_3_2018"	"24H"	"6"	"3"	"2018"	"HI"	"2"
"CHIG"	1.34246575342466	0.268656716417911	5.73333333333333	"24H_6_3_2018"	"24H"	"6"	"3"	"2018"	"HI"	"2"
"GNDVI"	0.401639344262295	0.118421052631579	0.741379310344828	"24H_6_3_2018"	"24H"	"6"	"3"	"2018"	"HI"	"2"
"SRATG"	2.34246575342466	1.26865671641791	6.73333333333333	"24H_6_3_2018"	"24H"	"6"	"3"	"2018"	"HI"	"2"
"BNDVI"	0.248554913294798	0.0611353711790393	0.576923076923077	"24H_6_4_2017"	"24H"	"6"	"4"	"2017"	"HI"	"2"
"BWDR"	-0.715039577836412	-0.796907647304638	-0.456953642384106	"24H_6_4_2017"	"24H"	"6"	"4"	"2017"	"HI"	"2"
"CHIG"	0.459770114942529	0.0759493670886076	2.08	"24H_6_4_2017"	"24H"	"6"	"4"	"2017"	"HI"	"2"
"GNDVI"	0.186915887850467	0.0365853658536585	0.509803921568627	"24H_6_4_2017"	"24H"	"6"	"4"	"2017"	"HI"	"2"
"SRATG"	1.45977011494253	1.07594936708861	3.08	"24H_6_4_2017"	"24H"	"6"	"4"	"2017"	"HI"	"2"
"BNDVI"	0.403636363636364	0.136476426799007	0.696969696969697	"24H_6_4_2018"	"24H"	"6"	"4"	"2018"	"HI"	"2"
"BWDR"	-0.618953603158934	-0.767394616556628	-0.282051282051282	"24H_6_4_2018"	"24H"	"6"	"4"	"2018"	"HI"	"2"
"CHIG"	1.18461538461538	0.252688172043011	5	"24H_6_4_2018"	"24H"	"6"	"4"	"2018"	"HI"	"2"
"GNDVI"	0.371980676328502	0.112171837708831	0.714285714285714	"24H_6_4_2018"	"24H"	"6"	"4"	"2018"	"HI"	"2"
"SRATG"	2.18461538461538	1.25268817204301	6	"24H_6_4_2018"	"24H"	"6"	"4"	"2018"	"HI"	"2"
"BNDVI"	0.226837060702875	0.0471464019851117	0.5625	"24H_6_5_2017"	"24H"	"6"	"5"	"2017"	"HI"	"2"
"BWDR"	-0.726105563480742	-0.801970905678085	-0.473684210526316	"24H_6_5_2017"	"24H"	"6"	"5"	"2017"	"HI"	"2"
"CHIG"	0.432624113475177	0.0578028259473347	2.06451612903226	"24H_6_5_2017"	"24H"	"6"	"5"	"2017"	"HI"	"2"
"GNDVI"	0.177842565597668	0.0280895842939306	0.507936507936508	"24H_6_5_2017"	"24H"	"6"	"5"	"2017"	"HI"	"2"
"SRATG"	1.43262411347518	1.05780282594733	3.06451612903226	"24H_6_5_2017"	"24H"	"6"	"5"	"2017"	"HI"	"2"
"BNDVI"	0.402985074626866	0.135857461024499	0.682539682539683	"24H_6_5_2018"	"24H"	"6"	"5"	"2018"	"HI"	"2"
"BWDR"	-0.619433198380567	-0.767653758542141	-0.30718954248366	"24H_6_5_2018"	"24H"	"6"	"5"	"2018"	"HI"	"2"
"CHIG"	1.29487179487179	0.259067357512953	5.4375	"24H_6_5_2018"	"24H"	"6"	"5"	"2018"	"HI"	"2"
"GNDVI"	0.392996108949416	0.114678899082569	0.73109243697479	"24H_6_5_2018"	"24H"	"6"	"5"	"2018"	"HI"	"2"
"SRATG"	2.29487179487179	1.25906735751295	6.4375	"24H_6_5_2018"	"24H"	"6"	"5"	"2018"	"HI"	"2"
"BNDVI"	0.532374100719424	0.201030927835052	0.806060606060606	"24H_7_1_2017"	"24H"	"7"	"1"	"2017"	"LO"	"3"
"BWDR"	-0.506373117033604	-0.738642736960179	-0.0355987055016181	"24H_7_1_2017"	"24H"	"7"	"1"	"2017"	"LO"	"3"
"CHIG"	1.19047619047619	0.247311827956989	3.66666666666667	"24H_7_1_2017"	"24H"	"7"	"1"	"2017"	"LO"	"3"
"GNDVI"	0.373134328358209	0.110047846889952	0.647058823529412	"24H_7_1_2017"	"24H"	"7"	"1"	"2017"	"LO"	"3"
"SRATG"	2.19047619047619	1.24731182795699	4.66666666666667	"24H_7_1_2017"	"24H"	"7"	"1"	"2017"	"LO"	"3"
"BNDVI"	0.507462686567164	0.154284954407295	0.766233766233766	"24H_7_1_2018"	"24H"	"7"	"1"	"2018"	"LO"	"3"
"BWDR"	-0.531322505800464	-0.759810079312385	-0.139240506329114	"24H_7_1_2018"	"24H"	"7"	"1"	"2018"	"LO"	"3"
"CHIG"	1.96	0.251396648044693	6.61538461538461	"24H_7_1_2018"	"24H"	"7"	"1"	"2018"	"LO"	"3"
"GNDVI"	0.494949494949495	0.11166253101737	0.767857142857143	"24H_7_1_2018"	"24H"	"7"	"1"	"2018"	"LO"	"3"
"SRATG"	2.96	1.25139664804469	7.61538461538461	"24H_7_1_2018"	"24H"	"7"	"1"	"2018"	"LO"	"3"
"BNDVI"	0.423948220064725	0.182058047493404	0.606299212598425	"24H_7_2_2017"	"24H"	"7"	"2"	"2017"	"LO"	"3"
"BWDR"	-0.603603603603604	-0.747463359639233	-0.420454545454545	"24H_7_2_2017"	"24H"	"7"	"2"	"2017"	"LO"	"3"
"CHIG"	1.6	0.28021978021978	4.42307692307692	"24H_7_2_2017"	"24H"	"7"	"2"	"2017"	"LO"	"3"
"GNDVI"	0.444444444444444	0.12289156626506	0.688622754491018	"24H_7_2_2017"	"24H"	"7"	"2"	"2017"	"LO"	"3"
"SRATG"	2.6	1.28021978021978	5.42307692307692	"24H_7_2_2017"	"24H"	"7"	"2"	"2017"	"LO"	"3"
"BNDVI"	0.522388059701492	0.164383561643836	0.75609756097561	"24H_7_2_2018"	"24H"	"7"	"2"	"2018"	"LO"	"3"
"BWDR"	-0.516587677725118	-0.755395683453237	-0.162790697674419	"24H_7_2_2018"	"24H"	"7"	"2"	"2018"	"LO"	"3"
"CHIG"	2.07352941176471	0.266666666666667	6.07142857142857	"24H_7_2_2018"	"24H"	"7"	"2"	"2018"	"LO"	"3"
"GNDVI"	0.509025270758123	0.117647058823529	0.752212389380531	"24H_7_2_2018"	"24H"	"7"	"2"	"2018"	"LO"	"3"
"SRATG"	3.07352941176471	1.26666666666667	7.07142857142857	"24H_7_2_2018"	"24H"	"7"	"2"	"2018"	"LO"	"3"
"BNDVI"	0.364928909952607	0.179487179487179	0.561497326203209	"24H_7_3_2017"	"24H"	"7"	"3"	"2017"	"LO"	"3"
"BWDR"	-0.646191646191646	-0.748633879781421	-0.474820143884892	"24H_7_3_2017"	"24H"	"7"	"3"	"2017"	"LO"	"3"
"CHIG"	1.04123711340206	0.321243523316062	3.28205128205128	"24H_7_3_2017"	"24H"	"7"	"3"	"2017"	"LO"	"3"
"GNDVI"	0.342372881355932	0.138392857142857	0.621359223300971	"24H_7_3_2017"	"24H"	"7"	"3"	"2017"	"LO"	"3"
"SRATG"	2.04123711340206	1.32124352331606	4.28205128205128	"24H_7_3_2017"	"24H"	"7"	"3"	"2017"	"LO"	"3"
"BNDVI"	0.529824561403509	0.204301075268817	0.733333333333333	"24H_7_3_2018"	"24H"	"7"	"3"	"2018"	"LO"	"3"
"BWDR"	-0.509009009009009	-0.737089201877934	-0.212121212121212	"24H_7_3_2018"	"24H"	"7"	"3"	"2018"	"LO"	"3"
"CHIG"	2.21739130434783	0.35	5.21739130434783	"24H_7_3_2018"	"24H"	"7"	"3"	"2018"	"LO"	"3"
"GNDVI"	0.525773195876289	0.148936170212766	0.72289156626506	"24H_7_3_2018"	"24H"	"7"	"3"	"2018"	"LO"	"3"
