"Plot"	"Block"	"Treatment"	"GrazeTime"	"Sample"	"Substrate"	"Enzyme_nm_g_hr"
"11"	"4"	"LO"	"4WK"	"1"	"NAG"	35.16217259
"11"	"4"	"LO"	"PRE"	"1"	"PER1"	12.50907636
"11"	"4"	"LO"	"24H"	"1"	"PER1"	5.209307633
"11"	"4"	"LO"	"1WK"	"1"	"PER1"	3.38665647
"11"	"4"	"LO"	"4WK"	"1"	"PER1"	0.753754823
"11"	"4"	"LO"	"PRE"	"1"	"PEROX"	13.34352967
"11"	"4"	"LO"	"24H"	"1"	"PEROX"	17.59837702
"11"	"4"	"LO"	"1WK"	"1"	"PEROX"	5.612512859
"11"	"4"	"LO"	"4WK"	"1"	"PEROX"	6.058085895
"11"	"4"	"LO"	"PRE"	"1"	"PHENOX"	0.834453317
"11"	"4"	"LO"	"24H"	"1"	"PHENOX"	12.38906938
"11"	"4"	"LO"	"1WK"	"1"	"PHENOX"	2.225856388
"11"	"4"	"LO"	"4WK"	"1"	"PHENOX"	5.304331073
"11"	"4"	"LO"	"PRE"	"1"	"PHOS"	24.68654249
"11"	"4"	"LO"	"24H"	"1"	"PHOS"	30.52064867
"11"	"4"	"LO"	"1WK"	"1"	"PHOS"	54.40410819
"11"	"4"	"LO"	"4WK"	"1"	"PHOS"	0
"11"	"4"	"LO"	"PRE"	"2"	"AG"	7.761651209
"11"	"4"	"LO"	"24H"	"2"	"AG"	46.19675175
"11"	"4"	"LO"	"1WK"	"2"	"AG"	5.385038208
"11"	"4"	"LO"	"4WK"	"2"	"AG"	30.36487647
"11"	"4"	"LO"	"PRE"	"2"	"BG"	384.6540644
"11"	"4"	"LO"	"24H"	"2"	"BG"	378.2491507
"11"	"4"	"LO"	"1WK"	"2"	"BG"	302.7368663
"11"	"4"	"LO"	"4WK"	"2"	"BG"	440.9005346
"11"	"4"	"LO"	"PRE"	"2"	"BX"	40.66121413
"11"	"4"	"LO"	"24H"	"2"	"BX"	52.43176249
"11"	"4"	"LO"	"1WK"	"2"	"BX"	51.82069289
"11"	"4"	"LO"	"4WK"	"2"	"BX"	78.20599627
"11"	"4"	"LO"	"PRE"	"2"	"CBH"	27.88874682
"11"	"4"	"LO"	"24H"	"2"	"CBH"	0
"11"	"4"	"LO"	"1WK"	"2"	"CBH"	16.1082101
"11"	"4"	"LO"	"4WK"	"2"	"CBH"	48.96088095
"11"	"4"	"LO"	"PRE"	"2"	"LAP"	535.1871212
"11"	"4"	"LO"	"24H"	"2"	"LAP"	651.6889436
"11"	"4"	"LO"	"1WK"	"2"	"LAP"	464.8888394
"11"	"4"	"LO"	"4WK"	"2"	"LAP"	466.7717689
"11"	"4"	"LO"	"PRE"	"2"	"NAG"	23.39368777
"11"	"4"	"LO"	"24H"	"2"	"NAG"	25.62468442
"11"	"4"	"LO"	"1WK"	"2"	"NAG"	20.24992878
"11"	"4"	"LO"	"4WK"	"2"	"NAG"	22.36386733
"11"	"4"	"LO"	"PRE"	"2"	"PER1"	9.796852884
"11"	"4"	"LO"	"24H"	"2"	"PER1"	0.107689829
"11"	"4"	"LO"	"1WK"	"2"	"PER1"	0
"11"	"4"	"LO"	"4WK"	"2"	"PER1"	0
"11"	"4"	"LO"	"PRE"	"2"	"PEROX"	9.597050668
"11"	"4"	"LO"	"24H"	"2"	"PEROX"	8.040335254
"11"	"4"	"LO"	"1WK"	"2"	"PEROX"	0
"11"	"4"	"LO"	"4WK"	"2"	"PEROX"	2.99749486
"11"	"4"	"LO"	"PRE"	"2"	"PHENOX"	0
"11"	"4"	"LO"	"24H"	"2"	"PHENOX"	7.932645425
"11"	"4"	"LO"	"1WK"	"2"	"PHENOX"	4.28173515
"11"	"4"	"LO"	"4WK"	"2"	"PHENOX"	3.79238609
"11"	"4"	"LO"	"PRE"	"2"	"PHOS"	0
"11"	"4"	"LO"	"24H"	"2"	"PHOS"	0
"11"	"4"	"LO"	"1WK"	"2"	"PHOS"	0
"11"	"4"	"LO"	"4WK"	"2"	"PHOS"	0
"11"	"4"	"LO"	"PRE"	"3"	"AG"	13.75221232
"11"	"4"	"LO"	"24H"	"3"	"AG"	27.89544145
"11"	"4"	"LO"	"1WK"	"3"	"AG"	1.390883493
"11"	"4"	"LO"	"4WK"	"3"	"AG"	0
"11"	"4"	"LO"	"PRE"	"3"	"BG"	514.1283896
"11"	"4"	"LO"	"24H"	"3"	"BG"	377.6963936
"11"	"4"	"LO"	"1WK"	"3"	"BG"	272.6069045
"11"	"4"	"LO"	"4WK"	"3"	"BG"	336.296476
"11"	"4"	"LO"	"PRE"	"3"	"BX"	61.49634878
"11"	"4"	"LO"	"24H"	"3"	"BX"	57.38349468
"11"	"4"	"LO"	"1WK"	"3"	"BX"	26.59558341
"11"	"4"	"LO"	"4WK"	"3"	"BX"	42.45633303
"11"	"4"	"LO"	"PRE"	"3"	"CBH"	40.05090542
"11"	"4"	"LO"	"24H"	"3"	"CBH"	1.402330151
"11"	"4"	"LO"	"1WK"	"3"	"CBH"	1.419765783
"11"	"4"	"LO"	"4WK"	"3"	"CBH"	27.21755889
"11"	"4"	"LO"	"PRE"	"3"	"LAP"	507.0663255
"11"	"4"	"LO"	"24H"	"3"	"LAP"	603.4216603
"11"	"4"	"LO"	"1WK"	"3"	"LAP"	428.6379846
"11"	"4"	"LO"	"4WK"	"3"	"LAP"	511.8650525
"11"	"4"	"LO"	"PRE"	"3"	"NAG"	52.44933561
"11"	"4"	"LO"	"24H"	"3"	"NAG"	19.7622027
"11"	"4"	"LO"	"1WK"	"3"	"NAG"	10.93274624
"11"	"4"	"LO"	"4WK"	"3"	"NAG"	19.83650527
"11"	"4"	"LO"	"PRE"	"3"	"PER1"	3.402114708
"11"	"4"	"LO"	"24H"	"3"	"PER1"	4.175317469
"11"	"4"	"LO"	"1WK"	"3"	"PER1"	0
"11"	"4"	"LO"	"4WK"	"3"	"PER1"	2.823320098
"11"	"4"	"LO"	"PRE"	"3"	"PEROX"	6.037391238
"11"	"4"	"LO"	"24H"	"3"	"PEROX"	8.412640973
"11"	"4"	"LO"	"1WK"	"3"	"PEROX"	0
"11"	"4"	"LO"	"4WK"	"3"	"PEROX"	3.494474205
"11"	"4"	"LO"	"PRE"	"3"	"PHENOX"	2.63527653
"11"	"4"	"LO"	"24H"	"3"	"PHENOX"	4.237323504
"11"	"4"	"LO"	"1WK"	"3"	"PHENOX"	3.311922016
"11"	"4"	"LO"	"4WK"	"3"	"PHENOX"	0.671154107
"11"	"4"	"LO"	"PRE"	"3"	"PHOS"	0
"11"	"4"	"LO"	"24H"	"3"	"PHOS"	0
"11"	"4"	"LO"	"1WK"	"3"	"PHOS"	0
"11"	"4"	"LO"	"4WK"	"3"	"PHOS"	0
"11"	"4"	"LO"	"PRE"	"4"	"AG"	5.854498359
"11"	"4"	"LO"	"24H"	"4"	"AG"	46.86595458
"11"	"4"	"LO"	"1WK"	"4"	"AG"	30.11486112
"11"	"4"	"LO"	"4WK"	"4"	"AG"	11.3184255
"11"	"4"	"LO"	"PRE"	"4"	"BG"	305.2487908
"11"	"4"	"LO"	"24H"	"4"	"BG"	356.2292306
"11"	"4"	"LO"	"1WK"	"4"	"BG"	450.3552342
"11"	"4"	"LO"	"4WK"	"4"	"BG"	391.0343267
"11"	"4"	"LO"	"PRE"	"4"	"BX"	33.61440692
"11"	"4"	"LO"	"24H"	"4"	"BX"	54.51604258
"11"	"4"	"LO"	"1WK"	"4"	"BX"	75.82628833
"11"	"4"	"LO"	"4WK"	"4"	"BX"	45.67647501
"11"	"4"	"LO"	"PRE"	"4"	"CBH"	24.89925737
"11"	"4"	"LO"	"24H"	"4"	"CBH"	0
"11"	"4"	"LO"	"1WK"	"4"	"CBH"	38.48760883
"11"	"4"	"LO"	"4WK"	"4"	"CBH"	40.67563847
"11"	"4"	"LO"	"PRE"	"4"	"LAP"	428.7701904
"11"	"4"	"LO"	"24H"	"4"	"LAP"	621.4093704
"11"	"4"	"LO"	"1WK"	"4"	"LAP"	506.4447727
"11"	"4"	"LO"	"4WK"	"4"	"LAP"	574.3065905
"11"	"4"	"LO"	"PRE"	"4"	"NAG"	20.50560957
"11"	"4"	"LO"	"24H"	"4"	"NAG"	29.15300306
"11"	"4"	"LO"	"1WK"	"4"	"NAG"	40.28434825
"11"	"4"	"LO"	"4WK"	"4"	"NAG"	21.14625624
"11"	"4"	"LO"	"PRE"	"4"	"PER1"	5.551968241
"11"	"4"	"LO"	"24H"	"4"	"PER1"	2.823317425
"11"	"4"	"LO"	"1WK"	"4"	"PER1"	0
"11"	"4"	"LO"	"4WK"	"4"	"PER1"	0
"11"	"4"	"LO"	"PRE"	"4"	"PEROX"	11.13954147
"11"	"4"	"LO"	"24H"	"4"	"PEROX"	8.518163486
"11"	"4"	"LO"	"1WK"	"4"	"PEROX"	0
"11"	"4"	"LO"	"4WK"	"4"	"PEROX"	0
"11"	"4"	"LO"	"PRE"	"4"	"PHENOX"	5.587573228
"11"	"4"	"LO"	"24H"	"4"	"PHENOX"	5.694846061
"11"	"4"	"LO"	"1WK"	"4"	"PHENOX"	4.614001216
"11"	"4"	"LO"	"4WK"	"4"	"PHENOX"	0
"11"	"4"	"LO"	"PRE"	"4"	"PHOS"	0
"11"	"4"	"LO"	"24H"	"4"	"PHOS"	0
"11"	"4"	"LO"	"1WK"	"4"	"PHOS"	0
"11"	"4"	"LO"	"4WK"	"4"	"PHOS"	0
"11"	"4"	"LO"	"PRE"	"5"	"AG"	17.39490933
"11"	"4"	"LO"	"24H"	"5"	"AG"	26.95458291
"11"	"4"	"LO"	"1WK"	"5"	"AG"	24.54885915
"11"	"4"	"LO"	"4WK"	"5"	"AG"	21.08756967
"11"	"4"	"LO"	"PRE"	"5"	"BG"	346.3624844
"11"	"4"	"LO"	"24H"	"5"	"BG"	396.2796833
"11"	"4"	"LO"	"1WK"	"5"	"BG"	267.7801733
"11"	"4"	"LO"	"4WK"	"5"	"BG"	426.160495
"11"	"4"	"LO"	"PRE"	"5"	"BX"	45.00660382
"11"	"4"	"LO"	"24H"	"5"	"BX"	57.04643595
"11"	"4"	"LO"	"1WK"	"5"	"BX"	41.74228413
"11"	"4"	"LO"	"4WK"	"5"	"BX"	66.21432627
"11"	"4"	"LO"	"PRE"	"5"	"CBH"	28.18251533
"11"	"4"	"LO"	"24H"	"5"	"CBH"	7.636398818
"11"	"4"	"LO"	"1WK"	"5"	"CBH"	23.86297242
"11"	"4"	"LO"	"4WK"	"5"	"CBH"	40.90894392
"11"	"4"	"LO"	"PRE"	"5"	"LAP"	341.8734143
"11"	"4"	"LO"	"24H"	"5"	"LAP"	573.3439716
"11"	"4"	"LO"	"1WK"	"5"	"LAP"	465.5785442
"11"	"4"	"LO"	"4WK"	"5"	"LAP"	536.1415754
"11"	"4"	"LO"	"PRE"	"5"	"NAG"	10.89124928
"11"	"4"	"LO"	"24H"	"5"	"NAG"	14.96194427
"11"	"4"	"LO"	"1WK"	"5"	"NAG"	7.243200231
"11"	"4"	"LO"	"4WK"	"5"	"NAG"	30.43150199
"11"	"4"	"LO"	"PRE"	"5"	"PER1"	0
"11"	"4"	"LO"	"24H"	"5"	"PER1"	2.872684156
"11"	"4"	"LO"	"1WK"	"5"	"PER1"	0
"11"	"4"	"LO"	"4WK"	"5"	"PER1"	0
"11"	"4"	"LO"	"PRE"	"5"	"PEROX"	0
"11"	"4"	"LO"	"24H"	"5"	"PEROX"	8.011315439
"11"	"4"	"LO"	"1WK"	"5"	"PEROX"	4.237861546
"11"	"4"	"LO"	"4WK"	"5"	"PEROX"	0
"11"	"4"	"LO"	"PRE"	"5"	"PHENOX"	0
"11"	"4"	"LO"	"24H"	"5"	"PHENOX"	5.138631283
"11"	"4"	"LO"	"1WK"	"5"	"PHENOX"	5.971100956
"11"	"4"	"LO"	"4WK"	"5"	"PHENOX"	1.86041402
"11"	"4"	"LO"	"PRE"	"5"	"PHOS"	0
"11"	"4"	"LO"	"24H"	"5"	"PHOS"	0
"11"	"4"	"LO"	"1WK"	"5"	"PHOS"	47.97492743
"11"	"4"	"LO"	"4WK"	"5"	"PHOS"	0
"12"	"4"	"NO"	"PRE"	"1"	"AG"	11.67115695
"12"	"4"	"NO"	"24H"	"1"	"AG"	6.430614054
"12"	"4"	"NO"	"1WK"	"1"	"AG"	26.22515883
"12"	"4"	"NO"	"4WK"	"1"	"AG"	38.20366162
"12"	"4"	"NO"	"PRE"	"1"	"BG"	388.1622835
"12"	"4"	"NO"	"24H"	"1"	"BG"	247.3516116
"12"	"4"	"NO"	"1WK"	"1"	"BG"	349.8516433
"12"	"4"	"NO"	"4WK"	"1"	"BG"	570.0642502
"12"	"4"	"NO"	"PRE"	"1"	"BX"	40.17404028
"12"	"4"	"NO"	"24H"	"1"	"BX"	19.83700309
"12"	"4"	"NO"	"1WK"	"1"	"BX"	66.18809146
"12"	"4"	"NO"	"4WK"	"1"	"BX"	97.3947802
"12"	"4"	"NO"	"PRE"	"1"	"CBH"	32.13899232
"12"	"4"	"NO"	"24H"	"1"	"CBH"	0
"12"	"4"	"NO"	"1WK"	"1"	"CBH"	27.54355119
"12"	"4"	"NO"	"4WK"	"1"	"CBH"	56.02428664
"12"	"4"	"NO"	"PRE"	"1"	"LAP"	460.0224115
"12"	"4"	"NO"	"24H"	"1"	"LAP"	439.1740441
"12"	"4"	"NO"	"1WK"	"1"	"LAP"	567.6106564
"12"	"4"	"NO"	"4WK"	"1"	"LAP"	729.5909007
"12"	"4"	"NO"	"PRE"	"1"	"NAG"	1.497344887
"12"	"4"	"NO"	"24H"	"1"	"NAG"	0
"12"	"4"	"NO"	"1WK"	"1"	"NAG"	22.42821856
"12"	"4"	"NO"	"4WK"	"1"	"NAG"	32.46570027
"12"	"4"	"NO"	"PRE"	"1"	"PER1"	4.050214264
"12"	"4"	"NO"	"24H"	"1"	"PER1"	9.296910139
"12"	"4"	"NO"	"1WK"	"1"	"PER1"	1.074151634
"12"	"4"	"NO"	"4WK"	"1"	"PER1"	3.216967057
"12"	"4"	"NO"	"PRE"	"1"	"PEROX"	5.244395303
"12"	"4"	"NO"	"24H"	"1"	"PEROX"	19.57461745
"12"	"4"	"NO"	"1WK"	"1"	"PEROX"	9.115342187
"12"	"4"	"NO"	"4WK"	"1"	"PEROX"	11.69570641
"12"	"4"	"NO"	"PRE"	"1"	"PHENOX"	1.194181038
"12"	"4"	"NO"	"24H"	"1"	"PHENOX"	10.27770731
"12"	"4"	"NO"	"1WK"	"1"	"PHENOX"	8.041190553
"12"	"4"	"NO"	"4WK"	"1"	"PHENOX"	8.478739349
"12"	"4"	"NO"	"PRE"	"1"	"PHOS"	0
"12"	"4"	"NO"	"24H"	"1"	"PHOS"	4.060785371
"12"	"4"	"NO"	"1WK"	"1"	"PHOS"	163.3117142
"12"	"4"	"NO"	"4WK"	"1"	"PHOS"	49.02352508
"12"	"4"	"NO"	"PRE"	"2"	"AG"	10.82585632
"12"	"4"	"NO"	"24H"	"2"	"AG"	49.81987223
"12"	"4"	"NO"	"1WK"	"2"	"AG"	19.15574777
"12"	"4"	"NO"	"4WK"	"2"	"AG"	54.82672956
"12"	"4"	"NO"	"PRE"	"2"	"BG"	441.2048427
"12"	"4"	"NO"	"24H"	"2"	"BG"	456.0177048
"12"	"4"	"NO"	"1WK"	"2"	"BG"	300.3393888
"12"	"4"	"NO"	"4WK"	"2"	"BG"	663.9609086
"12"	"4"	"NO"	"PRE"	"2"	"BX"	53.84865249
"12"	"4"	"NO"	"24H"	"2"	"BX"	53.08307506
"12"	"4"	"NO"	"1WK"	"2"	"BX"	29.91283732
"12"	"4"	"NO"	"4WK"	"2"	"BX"	141.2899164
"12"	"4"	"NO"	"PRE"	"2"	"CBH"	32.36842091
"12"	"4"	"NO"	"24H"	"2"	"CBH"	4.968493123
"12"	"4"	"NO"	"1WK"	"2"	"CBH"	0
"12"	"4"	"NO"	"4WK"	"2"	"CBH"	73.31306524
"12"	"4"	"NO"	"PRE"	"2"	"LAP"	519.7022993
"12"	"4"	"NO"	"24H"	"2"	"LAP"	505.5801216
"12"	"4"	"NO"	"1WK"	"2"	"LAP"	431.5780057
"12"	"4"	"NO"	"4WK"	"2"	"LAP"	654.6187517
"12"	"4"	"NO"	"PRE"	"2"	"NAG"	7.3223685
"12"	"4"	"NO"	"24H"	"2"	"NAG"	12.3917222
"12"	"4"	"NO"	"1WK"	"2"	"NAG"	1.626799488
"12"	"4"	"NO"	"4WK"	"2"	"NAG"	51.62006656
"12"	"4"	"NO"	"PRE"	"2"	"PER1"	0
"12"	"4"	"NO"	"24H"	"2"	"PER1"	4.633966872
"12"	"4"	"NO"	"1WK"	"2"	"PER1"	7.595848542
"12"	"4"	"NO"	"4WK"	"2"	"PER1"	3.678888185
"12"	"4"	"NO"	"PRE"	"2"	"PEROX"	0.809901436
"12"	"4"	"NO"	"24H"	"2"	"PEROX"	15.4354742
"12"	"4"	"NO"	"1WK"	"2"	"PEROX"	16.06003472
"12"	"4"	"NO"	"4WK"	"2"	"PEROX"	11.80967051
"12"	"4"	"NO"	"PRE"	"2"	"PHENOX"	3.604787158
"12"	"4"	"NO"	"24H"	"2"	"PHENOX"	10.80150733
"12"	"4"	"NO"	"1WK"	"2"	"PHENOX"	8.464186174
"12"	"4"	"NO"	"4WK"	"2"	"PHENOX"	8.130782324
"12"	"4"	"NO"	"PRE"	"2"	"PHOS"	0
"12"	"4"	"NO"	"24H"	"2"	"PHOS"	9.734639432
"12"	"4"	"NO"	"1WK"	"2"	"PHOS"	272.4731411
"12"	"4"	"NO"	"4WK"	"2"	"PHOS"	0
"12"	"4"	"NO"	"PRE"	"3"	"AG"	61.87479674
"12"	"4"	"NO"	"24H"	"3"	"AG"	7.192628519
"12"	"4"	"NO"	"1WK"	"3"	"AG"	10.48237849
"12"	"4"	"NO"	"4WK"	"3"	"AG"	0
"12"	"4"	"NO"	"PRE"	"3"	"BG"	637.8728395
"12"	"4"	"NO"	"24H"	"3"	"BG"	265.0808529
"12"	"4"	"NO"	"1WK"	"3"	"BG"	278.4871575
"12"	"4"	"NO"	"4WK"	"3"	"BG"	302.3549291
"12"	"4"	"NO"	"PRE"	"3"	"BX"	93.83295891
"12"	"4"	"NO"	"24H"	"3"	"BX"	27.51262955
"12"	"4"	"NO"	"1WK"	"3"	"BX"	46.41517067
"12"	"4"	"NO"	"4WK"	"3"	"BX"	34.79310128
"12"	"4"	"NO"	"PRE"	"3"	"CBH"	59.18054232
"12"	"4"	"NO"	"24H"	"3"	"CBH"	0
"12"	"4"	"NO"	"1WK"	"3"	"CBH"	12.59039988
"12"	"4"	"NO"	"4WK"	"3"	"CBH"	23.29208699
"12"	"4"	"NO"	"PRE"	"3"	"LAP"	685.8388557
"12"	"4"	"NO"	"24H"	"3"	"LAP"	531.7418321
"12"	"4"	"NO"	"1WK"	"3"	"LAP"	560.3524307
"12"	"4"	"NO"	"4WK"	"3"	"LAP"	507.6085119
"12"	"4"	"NO"	"PRE"	"3"	"NAG"	69.62554901
"12"	"4"	"NO"	"24H"	"3"	"NAG"	2.750167879
"12"	"4"	"NO"	"1WK"	"3"	"NAG"	20.82331437
"12"	"4"	"NO"	"4WK"	"3"	"NAG"	2.439698198
"12"	"4"	"NO"	"PRE"	"3"	"PER1"	6.874490842
"12"	"4"	"NO"	"24H"	"3"	"PER1"	7.908843804
"12"	"4"	"NO"	"1WK"	"3"	"PER1"	4.081393079
"12"	"4"	"NO"	"4WK"	"3"	"PER1"	2.563988625
"12"	"4"	"NO"	"PRE"	"3"	"PEROX"	6.557899583
"12"	"4"	"NO"	"24H"	"3"	"PEROX"	17.73432029
"12"	"4"	"NO"	"1WK"	"3"	"PEROX"	9.920288319
"12"	"4"	"NO"	"4WK"	"3"	"PEROX"	13.67149231
"12"	"4"	"NO"	"PRE"	"3"	"PHENOX"	0
"12"	"4"	"NO"	"24H"	"3"	"PHENOX"	9.825476485
"12"	"4"	"NO"	"1WK"	"3"	"PHENOX"	5.83889524
"12"	"4"	"NO"	"4WK"	"3"	"PHENOX"	11.10750368
"12"	"4"	"NO"	"PRE"	"3"	"PHOS"	0
"12"	"4"	"NO"	"24H"	"3"	"PHOS"	0
"12"	"4"	"NO"	"1WK"	"3"	"PHOS"	155.8116732
"12"	"4"	"NO"	"4WK"	"3"	"PHOS"	0
"12"	"4"	"NO"	"PRE"	"4"	"AG"	36.34331389
"12"	"4"	"NO"	"24H"	"4"	"AG"	23.92466348
"12"	"4"	"NO"	"1WK"	"4"	"AG"	24.92717872
"12"	"4"	"NO"	"4WK"	"4"	"AG"	32.01251136
"12"	"4"	"NO"	"PRE"	"4"	"BG"	554.354543
"12"	"4"	"NO"	"24H"	"4"	"BG"	504.4869075
"12"	"4"	"NO"	"1WK"	"4"	"BG"	321.7775965
"12"	"4"	"NO"	"4WK"	"4"	"BG"	474.9159341
"12"	"4"	"NO"	"PRE"	"4"	"BX"	87.87754695
"12"	"4"	"NO"	"24H"	"4"	"BX"	52.65690323
"12"	"4"	"NO"	"1WK"	"4"	"BX"	82.51390366
"12"	"4"	"NO"	"4WK"	"4"	"BX"	82.99107131
"12"	"4"	"NO"	"PRE"	"4"	"CBH"	48.54208316
"12"	"4"	"NO"	"24H"	"4"	"CBH"	2.021516569
"12"	"4"	"NO"	"1WK"	"4"	"CBH"	29.57813928
"12"	"4"	"NO"	"4WK"	"4"	"CBH"	47.17798626
"12"	"4"	"NO"	"PRE"	"4"	"LAP"	565.4804696
"12"	"4"	"NO"	"24H"	"4"	"LAP"	613.4075443
"12"	"4"	"NO"	"1WK"	"4"	"LAP"	539.5174464
"12"	"4"	"NO"	"4WK"	"4"	"LAP"	612.0300149
"12"	"4"	"NO"	"PRE"	"4"	"NAG"	24.15126608
"12"	"4"	"NO"	"24H"	"4"	"NAG"	14.48574969
"12"	"4"	"NO"	"1WK"	"4"	"NAG"	32.30759479
"12"	"4"	"NO"	"4WK"	"4"	"NAG"	34.04341512
"12"	"4"	"NO"	"PRE"	"4"	"PER1"	4.390278926
"12"	"4"	"NO"	"24H"	"4"	"PER1"	2.42828101
"12"	"4"	"NO"	"1WK"	"4"	"PER1"	4.032321057
"12"	"4"	"NO"	"4WK"	"4"	"PER1"	2.900865108
"12"	"4"	"NO"	"PRE"	"4"	"PEROX"	0.874050208
"12"	"4"	"NO"	"24H"	"4"	"PEROX"	12.6595477
"12"	"4"	"NO"	"1WK"	"4"	"PEROX"	9.962194728
"12"	"4"	"NO"	"4WK"	"4"	"PEROX"	10.53388
"12"	"4"	"NO"	"PRE"	"4"	"PHENOX"	0
"12"	"4"	"NO"	"24H"	"4"	"PHENOX"	10.23126669
"12"	"4"	"NO"	"1WK"	"4"	"PHENOX"	5.929873671
"12"	"4"	"NO"	"4WK"	"4"	"PHENOX"	7.633014893
"12"	"4"	"NO"	"PRE"	"4"	"PHOS"	0
"12"	"4"	"NO"	"24H"	"4"	"PHOS"	0
"12"	"4"	"NO"	"1WK"	"4"	"PHOS"	84.58568049
"12"	"4"	"NO"	"4WK"	"4"	"PHOS"	0
"12"	"4"	"NO"	"PRE"	"5"	"AG"	57.75683168
"12"	"4"	"NO"	"24H"	"5"	"AG"	50.49421421
"12"	"4"	"NO"	"1WK"	"5"	"AG"	43.71806166
"12"	"4"	"NO"	"4WK"	"5"	"AG"	35.86769383
"12"	"4"	"NO"	"PRE"	"5"	"BG"	725.5193907
"12"	"4"	"NO"	"24H"	"5"	"BG"	482.0197906
"12"	"4"	"NO"	"1WK"	"5"	"BG"	393.8280051
"12"	"4"	"NO"	"4WK"	"5"	"BG"	516.3405811
"12"	"4"	"NO"	"PRE"	"5"	"BX"	120.9772622
"12"	"4"	"NO"	"24H"	"5"	"BX"	59.49354857
"12"	"4"	"NO"	"1WK"	"5"	"BX"	105.3441014
"12"	"4"	"NO"	"4WK"	"5"	"BX"	80.77495908
"12"	"4"	"NO"	"PRE"	"5"	"CBH"	72.85119344
"12"	"4"	"NO"	"24H"	"5"	"CBH"	0
"12"	"4"	"NO"	"1WK"	"5"	"CBH"	28.23000073
"12"	"4"	"NO"	"4WK"	"5"	"CBH"	49.90265328
"12"	"4"	"NO"	"PRE"	"5"	"LAP"	781.7384587
"12"	"4"	"NO"	"24H"	"5"	"LAP"	631.1951862
"12"	"4"	"NO"	"1WK"	"5"	"LAP"	586.5009656
"12"	"4"	"NO"	"4WK"	"5"	"LAP"	532.810014
"12"	"4"	"NO"	"PRE"	"5"	"NAG"	49.40053521
"12"	"4"	"NO"	"24H"	"5"	"NAG"	24.57422964
"12"	"4"	"NO"	"1WK"	"5"	"NAG"	34.75244713
"12"	"4"	"NO"	"4WK"	"5"	"NAG"	30.40677446
"12"	"4"	"NO"	"PRE"	"5"	"PER1"	7.59435959
"12"	"4"	"NO"	"24H"	"5"	"PER1"	0
"12"	"4"	"NO"	"1WK"	"5"	"PER1"	3.700267954
"12"	"4"	"NO"	"4WK"	"5"	"PER1"	0.052531506
"12"	"4"	"NO"	"PRE"	"5"	"PEROX"	9.060509765
"12"	"4"	"NO"	"24H"	"5"	"PEROX"	0.982169933
"12"	"4"	"NO"	"1WK"	"5"	"PEROX"	10.99122475
"12"	"4"	"NO"	"4WK"	"5"	"PEROX"	2.861116292
"12"	"4"	"NO"	"PRE"	"5"	"PHENOX"	1.466150175
"12"	"4"	"NO"	"24H"	"5"	"PHENOX"	10.57167983
"12"	"4"	"NO"	"1WK"	"5"	"PHENOX"	7.290956793
"12"	"4"	"NO"	"4WK"	"5"	"PHENOX"	2.808584786
"12"	"4"	"NO"	"PRE"	"5"	"PHOS"	0
"12"	"4"	"NO"	"24H"	"5"	"PHOS"	0
"12"	"4"	"NO"	"1WK"	"5"	"PHOS"	36.28698767
"12"	"4"	"NO"	"4WK"	"5"	"PHOS"	0
